We recently witnessed her poor quality of management towards other guests as well.	0
Waited and waited and waited.	0
Our antipasto, pizza, and molten lava cake came to about $40 without tax or tip.	
Almost like oven-roasted potatoes you'd get with a pork roast.	
Maybe the experience would have been different if I dined in, but I won't waste my money to experiment.	
He also came back to check on us regularly, excellent service.	1
It used to be the place I wanted to go.	
Our server was super nice and checked on us many times.	1
When I get a sweet tooth and decide I want something ice cream-like, this is near the top of my list.	
Its an all you can eat sushi place for newcomers of sushi and aren't too picky.	
Best Tiramisu ever, both the frozen and the cake versions.	
My friend asked "Is it good?"	
The pizza tasted old, super chewy in not a good way.	0
I swung in to give them a try but was deeply disappointed.	0
FIX has warm donuts with dipping sauce on their dessert menu!	
When I pull up to the window to get my food, the person handing me my food just stares at me.	
There were only 4 other tables in there on a Monday night.	
There are too many great Mexican restaurants in town (Javier's I'm thinking of you) to ever go back.	
Service was good and the company was better!	1
30 beers on tap.	
Don't get me wrong, still a fantastic overall burger but lacking the essential flavor I wanted.	
The staff are also very friendly and efficient.	1
We asked a question, she asked the man at the bar.	
For those of you that are not a fan of the tomato persuasion, you know how comforting it is lately to see bruschetta that does not contain tomatoes.	
There are some folks who sing great and some who don't sound anywhere close to good so you don't have to worry about not measuring up.	
As for the service: I'm a fan, because it's quick and you're being served by some nice folks.	1
Has it been ready that entire time but fixing the register trumped your customers?!	
There were tables with guests all around us, and servers were actively waiting them, but no one ever came to our table.	
Regardless of where I was in Vegas, there was always that questionable orange Hooters tempo smacking me upside the cornea.	
I noticed that they have a great happy hour to offset the dinner prices.	
Boy was that sucker dry!!.	0
Over rated.	0
If you look for authentic Thai food, go else where.	0
The Asian woman working in the dessert station deserves her own paragraph.	
We ordered 3 different noodle dishes, my husband and I were able to substitute tofu on ours and my brother-in-law ordered chicken.	
Their steaks are 100% recommended!	1
Slurped it right up.	
The wine markup was about 2.5x retail across the board, which was not surprising for Scottsdale.	
After I pulled up my car I waited for another 15 minutes before being acknowledged.	0
Ironically, our son at that moment was playing happily with the other couple when she rudely asserted herself.	
Finally, let me comment on the service.	
Great food and great service in a clean and friendly setting.	1
I've never had stale chips!	
All in all, I can assure you I'll be back.	1
I hate those things as much as cheap quality black olives.	0
Tiramisu, Raspberry Cheesecake, Brownie Sundae, Blackberry Rhubarb Compote, and Apple Caramel Ala Mode.	
My breakfast was perpared great, with a beautiful presentation of 3 giant slices of Toast, lightly dusted with powdered sugar.	1
We were furious plus it doesn't help I was so hungry prior to getting there and one of my friends husband was on his lunch break.	
She told me about Mimi's and how good their breakfast menu was.	
The kids play area is NASTY!	0
Great place fo take out or eat in.	1
I'm cool with that, I kinda liked it b/c I would rather just grab what I want rather than have to keep asking.	
it was just ok.	
The waitress was friendly and happy to accomodate for vegan/veggie options.	1
I flag down the hostess, who says she will find out what is going on.	
Husband got a bottle of sake and I went with an Albarino.	
We saw the chinese food and it looked alright and took a chance anyway.	
OMG I felt like I had never eaten Thai food until this dish.	1
We're headed to Napa in a month and clearly we know at least one stop we'll be making.	
Add to this that my friend's nachos were wet and missing the cheese (really?)	
For breakfast - I've had the Devil's Mess - eggs, fresh veggies, chorizo and chiles and the Fresh fruit with Oatmeal and Yogurt.	
It was extremely "crumby" and pretty tasteless.	0
And, after doing so, while I do not consider it to currently be the best steakhouse in Las Vegas, I was impressed.	
They also have a dining area separate from the bar.	
Fries were run of the mill boring fries, and the jalapenos not spicy at all.	
Too hot to wait outside.	
I started off with a vodka and Red Bull.	
It was a pale color instead of nice and char and has NO flavor.	0
Given the cost and the fact I'm not going to eat a whole cow at a single sitting, I don't see this as much of a value for the $ spent.	
The croutons also taste homemade which is an extra plus.	1
For the life of me I kept thinking he said it was some sort of tongue but then after trying it I figured out it was cod.	
I got home to see the driest damn wings ever!	0
It'll be a regular stop on my trips to Phoenix!	1
I really enjoyed Crema Café before they expanded; I even told friends they had the BEST breakfast.	1
His were slightly better than mine but not by much.	
The only redeeming point is the seafood.	
I couldn't finish because the cheese they used made me nauseous after a few bites.	
Not good for the money.	0
I miss it and wish they had one in Philadelphia!	1
We got sitting fairly fast, but, ended up waiting 40 minutes just to place our order, another 30 minutes before the food arrived.	0
Make no mistake, the quality and freshness are still evident here; I just don't get the Express thing.	
I ordered a steak and my wife got a margarita and the nachos.	
I was there for 15 mins and i had to walk to the bar to place my order.	
The staff was nice, but not entirely attentive.	
They also have the best cheese crisp in town.	1
Good value, great food, great service.	1
Couldn't ask for a more satisfying meal.	1
The food is good.	1
That being said, I probably need to try some new places after my experience tonight.	
The steak wasn't the best I ever tasted but it was probably in the top ten.	
There are too many other good and competent sushi joints in the valley to waste time here.	
It was awesome.	1
I am in love with the key lime pie!	
Service was casual and friendly.. We were seated as soon we arrived.	
I just wanted to leave.	0
Sodas come in bottles so if you drink more and one it of course cost you more.	
We made the drive all the way from North Scottsdale... and I was not one bit disappointed!	1
I will not be eating there again.	0
!....THE OWNERS REALLY REALLY need to quit being soooooo cheap let them wrap my freaking sandwich in two papers not one!	0
I checked out this place a couple years ago and was not impressed.	0
She then turned us over to another waiter who scrambled to get proper settings.The calamari was over cooked ( dark brown and crunchy ).	
With this platter, they also served freshly grated wasabi and freshly ground salt.	
The chicken I got was definitely reheated and was only ok, the wedges were cold and soggy.	0
Luckily for me, I had a $75 food comp for myself and some family so all we had to shell out was a few bucks.	
However, this place would not qualify as good in my book.	
Sorry, I will not be getting food from here anytime soon :(	0
An absolute must visit!	1
Bread was hot.	
And don't forget to add the fish sauce and any of the multitude of other sweet, savory, and spicy sauces and pastes, Sriracha included.	
11:55 - Finally got seated.	
It is a nice bar/ restaurant to watch sports in.	
and surely not worth the $40.00 plus a tip bill.	
They also put an obscene amount of basil leaf on the pizza, which fortunately was not as soggy because most of it burnt up into a flaky black powder.	
All their steaks come with garlic chips (no garlic flavor here either--garlic fail #3) and a mushroom Rockefeller, a breadcrumb stuffed mushroom cap.	
You've been warned!	
The cow tongue and cheek tacos are amazing.	1
My friend did not like his Bloody Mary.	0
I know that other people have raved about their $2 beer happy hours.	
Despite how hard I rate businesses, its actually rare for me to give a 1 star.	0
I take off the foil to the last taco.	
They really want to make your experience a good one.	1
We ordered hummus and expected it to be served with pita bread, naturally.	
I will not return.	0
I had always seen this place since I've lived in Glendale for so long but I never ventured inside.	
They're really nice (but then again, what In-N-Out staff ISN'T nice?!)!	
I am from NC so soul food is in my blood (and on my hips!).	
Obnoxious--as in "over the top."	
Overall, a great experience, and while I've yet to return, I will be back one of these days.	
The country store has a lot of tea, cheeses, breads and veggies.	
The restaurant really has a nice atmosphere with the German music playing in the background and nice decorations from Germany.	
I had the chicken Pho and it tasted very bland.	0
Twenty minutes in they called #8 and it was pretty obvious they lacked institutional restaurant control.	
Very disappointing!!!	0
The first time I got the hamburger.	
The grilled chicken was so tender and yellow from the saffron seasoning.	1
a drive thru means you do not want to wait around for half an hour for your food, but somehow when we end up going here they make us wait and wait.	0
More than two people have to share a bottle.	
do they make particularly weak wasabi at Hiro's?	
Surprisingly, the made to order pizzas are really good too.	
I was very surprised because this place received many awards.	
The host and a gentleman were standing at the podium talking away.	
The poorly constructed wine list was extremely over priced.	
They have a Beer Club!	
Update: 24 March 2008 Robert McGrath sold his interest in the Roaring Fork.	
latte with honey.	
Pretty awesome place.	1
It was served in a beer flute like glass.	
Ambience is perfect.	1
Best of luck to the rude and non-customer service focused new management.	0
Our waiter generously offered to move us to a table on the other side of the patio, which worked out perfectly.	
Both meals were very hot and had lots of good flavors,the french fries were not store bought and cooked just right non-greasy.	
I first ordered a skinny marg and liked that just fine.	
You can spend a good amount of time playing pool or watching sports on one of the 10+ flat screens.	
He got a bbq burger instead, he ordered fries but was given the cold soggy wedges also.	
I'd never heard of it, and was excited to try it.	
I had a combination plate with orange Chicken, Egg Drop soup & a fountain drink Mr.	
Well you all lived up to the rumor....the hostess was very rude and unprofessional.	
She offered up anything on the menu to replace it instead of my money.	
The fries are the only reason Five Guys got 2 stars.	
This place is a must see for any out of town friends or family, but put it on your "favorites"list.	
It was kind of sad.	
It texts you when your table is ready.	
We also ordered three pizzas (for two adults and two kids - oh my) the margherita, wise guy and sonny boy.	
I have been to this place dozens of times, even way before I started Yelping and checking in to places.	
Any grandmother can make a roasted chicken better than this one.	0
I asked multiple times for the wine list and after some time of being ignored I went to the hostess and got one myself.	0
It was also cool when it came out, which was weird.	
She didn't like it at all, saying it was flavorless and was left yearning for a cannoli from Whole Foods (Ray/101).	
I ended up deciding on the grilled cheese to eat.	
And even though they only take cash, that doesn't bother me one bit seeing as how they manage to keep their prices really low.	
The staff is always super friendly and helpful, which is especially cool when you bring two small boys and a baby!	1
While I personally would have liked to have had more cheese, they burger was good, overall.	
I don't know for sure since there was a lot of sauce.	
This waiter was very outgoing and personable, unlike his partner who seemed a bit snooty.	
Hey maybe throw it on your burger and go Pittsburgh style!	
Ordered the deluxe skillet.	
I couldn't though because as everyone else was getting served my taste buds and stomach told me not to.	
So I decided to check out their bathroom.	
The dough was severely under cooked to the point of the crust to be deemed officially MIA.	
Four stars for the food & the guy in the blue shirt for his great vibe & still letting us in to eat !	1
The roast beef sandwich tasted really good!	1
Same evening, him and I are both drastically sick.	0
Despite the presence of Horseradish... could not provide enough flavor contrast to save the entree.	
My sister recommended this place so we decided to try it.	
So I ask her, even though I didn't get cheese, sour cream or dressing?	
They are served with three sauces..you guessed it!...All incredibly salty too.	
High-quality chicken on the chicken Caesar salad.	1
and we picked the stuffed mushrooms, calimari, and cheese sticks.	
Ordered burger rare came in we'll done.	0
and the burger/brats and beer for only $6.	
The rest of Delux's menu is unnecessarily huge and for some reason they also serve sushi.	
THREE DOLLARS ON A FORTY DOLLAR ORDER!	
2 great burgers hold the mediocre fries.	
The food was good considering the fact that they were about to close so a lot of it was put away.	
Love the outside, great for Phoenix winters.	
We were promptly greeted and seated.	1
It was a little scary to walk with a plate of food because everyone was bumping into each other.	
Tried to go here for lunch and it was a madhouse.	0
To mtop it off the drinks were over priced and the performance was crappy.	
I think it's a obvious mistake, though.	
Would give an extra star for fixing any one of those issues, two if all were fixed.	
And the pho is much better when it is served fresh.	
I was proven dead wrong by this sushi bar, not only because the quality is great, but the service is fast and the food, impeccable.	1
After waiting an hour and being seated, I was not in the greatest of moods.	0
Duly noticed!	
This is a good joint.	1
The Macarons here are insanely good.	1
I'm not eating here!	0
The guy at the counter was patient in explaining how to order and such, but otherwise they weren't the friendliest at the counter.	
Our waiter was very attentive, friendly, and informative.	1
I wanted gluten free pizza, and we were staying in PH, so we decided to grab some pizza from Lombardi's and then walk around.	
Maybe if they weren't cold they would have been somewhat edible.	0
The setting of the place is very elegant and relaxing outside but still not a reason why a small piece of fish should be so expensive	
This place has a lot of promise but fails to deliver.	0
To get in the restaurant, they let you wear a hospital gown to stick with the hospital theme.	
Stop turning your nose up just cuz its at a cheesy, old hotel.	
You would think after a review like this that we would never return.	
Very bad Experience!	0
(3 out of 5 on that service) Now for the most important part: 5 STARS on the FOOOOOD!!!!!	
What a mistake.	0
Oh wait, no it's not.	
Food was average at best.	0
The luxurious, filling pho that I always enjoy at Da Vang was replaced by a bowl of broth and noodles.	
Ate here on a Friday night about a week ago.	
My friend and I decided to order a few of their small plates as a full on meal wasn't something we were looking for at 9 PM.	
Gentle Strength moved to a new location recently and this has given them lots of room to stretch their wings.	
I mean literally flaming.	
Would have been five stars but the price to portion ratio was a little high.	
Great food.	1
A must get is the prime rib and crab legs, and for dessert cookies and gelato.	
Looks like the 4 items were sitting there for a long time.	
I live nearby this new location, I have never been to a Texas Roadhouse before so I figured we'd try it some time.	
We won't be going back anytime soon!	0
They are tangy and a bit spicy...delicious!	
Very Very Disappointed ordered the $35 Big Bay Plater.	0
My friend had the filet and I had the prime rib and both were fabulous.	
A little pricey without the 50% discount, though.	
Very strange place.	
Would go back for drinks or with a date who was footing the bill.	
Also found this place on Yelp, and Yelpers were very helpful again.	
Great place to relax and have an awesome burger and beer.	1
Peanut butter & jelly gelato!	
It is PERFECT for a sit-down family meal or get together with a few friends.	1
Had some nefarious person stolen my dipping juice?	
I had their signature combo with 3 different types of tacos and all the items were dry.	
I liked that they were generous with the pineapple on it though, but it tasted just like cold, canned pineapple tidbits.	
I looked around and I thought that the décor was alright, it was a little tacky but I like to have my bars a little on the tacky side.	
We then had an ice cream sandwich, with pistachio ice cream, the ice cream did not taste like pistachio.	
Now I have to eat salad that's not pleasant?	
Not much flavor to them, and very poorly constructed.	0
The patio seating was very comfortable.	1
We had received a gift card and were excited to use it.	
I love my steak rare but this thing came out beyond mooing... it was also very under seasoned.	
The fried rice was dry as well.	0
Decoration is much nicer than other places.	
They have deals for lunch.	
I docked a half a star since Roka is, IMHO, a tad overpriced but it is Scottsdale...	
On to Lalibela perhaps for our next Ethiopian outing!	
It was delicious though.	
I noted that because of Scottsdale rents and having a nice decor and tablecloths, etc the prices are higher.	
And there is no other steakhouse that will serve it with the perfection it deserves.	
The Yellowtail and tomato salad were just okay.	
I myself, took a nice quantity of shrimp, and except for peeling the shell, basically had a nice shrimp cocktail (on a plate).	
Their volcano nachos are ridiculously huge but good to share with a huge group.	
Hands down my favorite Italian restaurant!	1
The owner is great to visit and discuss poke, deep sea fishing, and the finer aspects of what make his poke so good.	
It was too bland, but tapitio and ketchup made it better.	
I don't care one way or the other about the manufactured "healthy hype"...it is pizza and when I eat pizza, I just want it to taste good.	
....The recipe for the crust, seems to of changed.	
That just SCREAMS "LEGIT" in my book...somethat's also pretty rare here in Vegas.	1
It was just not a fun experience.	1
The atmosphere was great with a lovely duo of violinists playing songs we requested.	1
I personally love the hummus, pita, baklava, falafels and Baba Ganoush (it's amazing what they do with eggplant!).	1
Very convenient, since we were staying at the MGM!	1
Having heard rave reviews about this place from several friends over the years, we finally decided to try it for lunch.	
The music was really loud and distracting considering the fact that it was today's hits that everyone knows and can sing along with.	
The owners are super friendly and the staff is courteous.	1
Ichiza (upstairs) is always slammed!	
Overall, it was a free meal, and we left full, but it was uncomfortable, and only moderately tasty.	
Please come to NJ!!!	
You are overpaying for it's name and the fact it's Vegas' oldest steakhouse.	
Both great!	1
NOW GO TO TURKEY THEN YOU CAN COMPARE UNTIL THEN PIPE IT DOWN.	
Eclectic selection.	1
I don't know - it just seems like looking at Ra these days is like looking at an aging rock star trying to hang on to better days.	
I still tipped accordingly because I too live off tips but I would have tipped double at least if the circumstances were different.	
She told husband to bring it home.	
Don't taste the onions.	
The sweet potato tots were good but the onion rings were perfection or as close as I have had.	1
I've never heard of or seen this on a menu before, but when my girlfriend saw them she went nuts.	
Until next time, Let's Eat!	
Better yet is that this dump still hasn't figured out that they are in a service industry and that their customers need to be serviced.	
It was dirty, with graffiti scratched on various surfaces and is in bad need of paint, new caulking and a good cleaning.	
The staff was very attentive.	1
And the chef was generous with his time (even came around twice so we can take pictures with him).	1
The owner used to work at Nobu, so this place is really similar for half the price.	1
They will be missed.	
Google mediocre and I imagine Smashburger will pop up.	0
dont go here.	0
Very efficient.	
It took me a while to write this review because I really didn't know what to say.	
She then brought my husband the tiniest, most watered down rum and coke imaginable.	
This furniture is wicked.	
The sauce had great flavor and the cheese was fantastic.	
I promise they won't disappoint.	1
As a sushi lover avoid this place by all means.	0
I didn't taste it, but I saw the plate.	
I've eaten here occasionally for years and always thought the food was good, especially the crispy honey chicken.	
Whether servers are new or not, if they are not ready to be on the floor, there should be more training before they're working on their own.	
If I owned this place after working so hard to make it what it is with that beautiful smoker and exterior scenery.	
What a great double cheeseburger!	1
Awesome service and food.	1
A fantastic neighborhood gem !!!	1
The happy hour on Friday is great, lasting till 9:00 pm which is unheard of.	
Went here last Sun on the way back from hiking at Sedona.	
I had dinner here 2night on the way home from walking my dogs and, never having eaten here before, wasn't expecting anything much.	
So the food was decent.	
We were served a basket of artisan bread and each ordered the prime rib, medium rare, along with asparagus and a baked potato.	
I can't wait to go back.	1
Just need that little excuse to get out to Tempe... Getting there for EARLY happy hour and get a seat in the bar area the next time.	
Would you like to have zero noodles in your chow mein but actually receive a small white bag of things that look similar to capt.	
The plantains were the worst I've ever tasted.	0
They grated some lemon on it probably to mask the unfreshness of the fish.	
It's a great place and I highly recommend it.	1
On a more recent trip through the drive through I again had a similar experience in which the cashier at the window did not give me all my change.	
My husbands mushroom ravioli in pink sauce was alright, but again the raviolis were clearly not housemade.	
I really resent being kicked out of the table and being pushed.	
Service was slow and not attentive.	0
Classy lacks basic reading comprehension because most of his message doesn't even fit with my review.	
I gave it 5 stars then, and I'm giving it 5 stars now.	1
Some people will probably be irked by this, but I enjoyed it for the places it lets my mind wander.	
I also tasted the lamb meatballs and they were fabulous, although the hot pink sour cream they were served with was a bit oddly colored.	
Most diners are oblivious, we are acutely aware of the skills required.	
I think I would give this place one more chance and update my review.	
The sushi prices were neither exorbitant nor cheap.	
Your staff spends more time talking to themselves than me.	0
If you're going for the first time, get the number 5.	
Dessert: Panna Cotta was amazing.	1
I came here yesterday with a groupon that just started.	
Very good food, great atmosphere.1	1
I ate here for the first time today.	
Damn good steak.	1
THE lounge is kinda smal and dark .	
Pretty much my BFF.	
10 minutes passed....still no service.	
VERY clean place and the person behind the counter was very nice and helpful.	
You might end up "like megan".	
No such feelings here.	
I've been here a few times.	
Total brunch fail.	0
Prices are very reasonable, flavors are spot on, the sauce is home made, and the slaw is not drenched in mayo.	1
Restaurant week strikes again!!!	
Definitely a must return for this gal...	
Other food was just okay.	
The decor is nice, and the piano music soundtrack is pleasant.	1
The sandwiches are palatable, yet unremarkable, but what's most-prominent is that they are a half-sized sandwich.	
The food is good and hot but the wait time is horrible.	
The steak was amazing...rge fillet relleno was the best seafood plate i have ever had!	1
Notice he doesn't say anything about my remarks regarding disgusting mozzarella and too much oil.	
Wow they loaded them with cheese!!	
We strolled in here one day for lunch and ordered a bunch of stuff off their menu.	
And you get a lot for the price.	
I look forward to the other side opening to see the menu and prices.	
While the wait staff is still friendly and works at the same speed they always have, the wait time for food itself has increased ten fold.	
Sashimi salad consisting of salmon, ahi tuna and albacore 3.	
The grilled vegetables were good, although I don't know that I would have ordered it if I knew there were parsnips and brussel sprouts.	
It's really too bad I have to downgrade to 4 stars, but maybe next time I come by I'll have a more attentive waiter.	
I ended this incredible adventure with my favorite, Creme Brûlée, and again....perfection.	
Great Guac.	
Just a great evening for not knowing about the food there.	
Then she made a mistake in our order.	
I was here for a business meeting and the nachos were just horrible!	
There are a few all you can eat places in LA that are both good and well priced i.e.	
the one thing i distictly remember is having to drunkenly sleep up on the A/C because it works so poorly.	
Good food , good service .	1
I absolutely love the granola and would take granola and bananas as a topping on these acai bowls any day.	
Taggia suddenly looked a lot more enticing.	
It was absolutely amazing.	1
Hence the aforementioned "beats."	
Very talkative.... despite not knowing very much about the restaurant management.	
I probably won't be back, to be honest.	0
About 5 minutes went by and he stopped by once again and said the steaks would be right there.	
will definitely be back!	1
The sergeant pepper beef sandwich with auju sauce is an excellent sandwich as well.	1
The batter here is also far too chewy.	
We looked at each other in silence and thought how really weird this was.	
Hawaiian Breeze, Mango Magic, and Pineapple Delight are the smoothies that I've tried so far and they're all good.	1
After we ordered I decided to check the place out.	
I know they had a couple different options but I am not TOO adventurous... It was a goat cheese ravioli with a very very rich mushroom cream sauce.	
It's sweet but not exactly like ice cream.. More like frozen yogurt.	
Note: The rating and review does not include any bias on the presence of the ladies, just the food and the restaurant.	
-- Again, outside of the "sushi" realm, portion size could very well disappoint.	
Went for lunch - service was slow.	0
We had so much to say about the place before we walked in that he expected it to be amazing, but was quickly disappointed.	0
I was mortified.	0
You have your choice of 6 soups and a salad that is custom made by the servers as you walk the line.	
I think it is a big practical joke and the punchline is 5 years away.	
In the end, bad experience ruins the night and dinner.	
Emboldened, we walked away with two arepas.	
Got the beef bowl that people were raving about on here.	
Well we stood at the hostess stand for about 5 minutes before anyone acknowledged us!	
I have to say though, Lolo's totally came through.	
And you wouldn't like me when I'm hungry and angry.	
Needless to say, we will never be back here again.	0
Mussels were different than we usually see and very good.	
The booths were romantic and private, compared to the other tables.	
Anyways, The food was definitely not filling at all, and for the price you pay you should expect more.	0
The chips that came out were dripping with grease, and mostly not edible.	0
Next time will try the salt-n-pepper	
They do have a pretty legit gelato bar if that's your scene.	
2 - The phrase "Chicago-Style Pizza" should be regulated like organic and kosher.	
I wasn't really impressed with Strip Steak.	0
Have been going since 2007 and every meal has been awesome!!	1
We were seated with a friendly, welcoming greeting at the front of the restaurant in a nice and bright window bench.	
The only problem in the entire meal is the vegetables were barely warm with everything else hot.	
The prices are a bit expensive for only receiving decent sushi.	
A close second is the pork belly and the albacore.	
Our server was very nice and attentive as were the other serving staff.	1
3-7pm everyday, life is good in Scottsdale.	
so yay for soy paper!	
The cashier was friendly and even brought the food out to me.	1
I work in the hospitality industry in Paradise Valley and have refrained from recommending Cibo any longer.	0
The atmosphere here is fun.	1
Our 30 minute dinner wasn't cheap, either.	
The waitress must have noticed the glazed over look and smile on my face because she rhetorically asked, "so, how is it?"	
When I pulled up to this place, I broke my first rule of dining: Never eat at a place with more wait staff than tables with customers.	
We forgot to do so and they didn't have one available for us after dinner.	
So finally after settling into our second room we got a rewards card for gambling.	
Would not recommend to others.	0
Being it December, I decided on coming back to have another Beef Wellington since it seemed like the perfect meal for the holidays.	
i'm actually going to get some togo tonight.	
I wasn't paying attention and wow!	
From reading the other reviews, it seems like this is a popular brunch spot.	
Service is quick and even "to go" orders are just like we like it!	1
We got quick service for our drink order - but got serverd in styrafome cups...really??	
I mean really, how do you get so famous for your fish and chips when it's so terrible!?!	0
To echo some other reviews: insane portions to soak up alchohol?	
We were there at 5 PM and maybe 15-18 others were there.	
That said, our mouths and bellies were still quite pleased.	1
I was hungry so I ate several but woke up in the middle of the night and got sick.	
Not my thing.	0
2 Thumbs Up!!	1
He started to fuss on and off during dinner.	
Especially when I added a little bit of their Pico.	
Pretty much all of the places mentioned have nicer atmosphere.	
I suppose I could have asked to order something that was not on the menu.	
For $17, Blue Hound, feel free to include a speck of meat.	
If you are reading this please don't go there.	0
I loved the grilled pizza, reminded me of legit Italian pizza.	1
Only Pros : Large seating area/ Nice bar area/ Great simple drink menu/ The BEST brick oven pizza with homemade dough!	1
Plus, they feature some local brews.	
The prices are a little high if you have alcohol with dinner, but we had a coupon for free desserts with each entree.	
My college town had a great alcoholic smoothie/slushie pace and it was bomb, everyone loved it and could not get enough of it.	
They have a really nice atmosphere.	1
Tonight I had the Elk Filet special...and it sucked.	0
If you want a good Mexican meal with a Southwestern twist, try the Blue Agave.	
Was excited to try the wings after reading reviews.	
My suggestion is if you want Kathy's food, call for take out.	
After one bite, I was hooked.	1
I remembered this place on my "to eat" list from YELP.	
We ordered some old classics and some new dishes after going there a few times and were sorely disappointed with everything.	0
Cute, quaint, simple, honest.	1
There were tables outside, as we left someone was smoking there.	
You need to make a reservation at least a day or two in advance!	
I guess they were in a hurry even though the place was 2/3 empty.	
Line system is a little ridiculous - different lines for different meats - which makes it a pain to try different meats.	
I was expecting more exotic French foods.	
The pulled chicken and pulled pork were a bit bland, but not too fatty.	
The chicken was deliciously seasoned and had the perfect fry on the outside and moist chicken on the inside.	1
We started out with an order of onion strings, which our party of 4 quickly finished.	
There were so many people and they said the wait was well over an hour.	
The food was great as always, compliments to the chef.	1
We were about 10 minutes late, but luckily and surprising the restaurant was behind schedule.	
Gave us the wrong change which took a while to correct (not in our favor by the way).	
we saw a coyote standing near the tee about 20 yards away and also a rabbit down on the fairway.	
The manager that took 50% off the bill (after also charging me for food that we never received or ate) was very unatentive otherwise.	
So I tried it, but for me, it was all hype.	
go in there and get something.	
Delivery: 1/5.	
Food was great, service was great and happy hour prices were decent.	
Special thanks to Dylan T. for the recommendation on what to order :) All yummy for my tummy.	1
Prices were what you would expect for good sushi, but definitely over-priced for the quality that was served here.	
Awesome selection of beer.	1
Now until our food came crab cake appetizers and ribeye with mashed garlic potatoes and veggies.	
That's fine, too.	
Great food and awesome service!	1
One nice thing was that they added gratuity on the bill since our party was larger than 6 or 8, and they didn't expect more tip than that.	1
The gravy had no signs of onion in it.	
Vegas Baby!!	
It tasted old like it had been made days before.	
A FLY was in my apple juice.. A FLY!!!!!!!!	0
Wish the owners had been there and if they are when you visit give them a shout.	
Sitting next to the open air kitchen, we watched at least 6 party's seated after us receive their food before us.	
I forget the menu description now, but there were crispy shallots or something tossed with the pasta.	
Later in the evening, after the DJ played Daft Punk's "One More Time," I went up to him to follow up.	
The back room has tall bushes carved into the silhouettes of busty ladies.	
The Han Nan Chicken was also very tasty.	1
As for the service, I thought it was good.	1
Order this or else.	
She also filled the coffee fast and cleared plates quickly so we could get more plates on the table.	
The food was barely lukewarm, so it must have been sitting waiting for the server to bring it out to us.	0
I'm willing to give it a second shot, but I've had better Chinese food.	
We declined and he did not ask us to pay for the meals.	
Ryan's Bar is definitely one Edinburgh establishment I won't be revisiting.	0
Nicest Chinese restaurant I've been in a while.	1
Overall, I like there food and the service.	1
Sorry Steve Wynn, you've failed on this one.	
I HATE having to leave this review because the Portillos in Scottsdale blew me away when I first heard of this chain.	
For the prices what they charged, we felt how in the world this place charges so much when their quality of their food CONSISTENCY is just not there?	
They also now serve Indian naan bread with hummus and some spicy pine nut sauce that was out of this world.	1
Bayonne-Style Corned Beef Hash Benedict for $9.99.	
Probably never coming back, and wouldn't recommend it.	0
The television was on a novela with no sound, I'm sure it was earlier on a World Cup game but still weird.	
they put way too much oil which was a bummer cuz there was no rice to soak up.	
I've worked at a 5 star/5 diamond restaurant but have my favorite hole in the wall no star joints with excellent service and quality food.	
Friend's pasta -- also bad, he barely touched it.	0
Try them in the airport to experience some tasty food and speedy, friendly service.	1
They were basically corn tortillas with some shredded cheddar cheese melted on top.	
I love the decor with the Chinese calligraphy wall paper.	1
Never had anything to complain about here.	1
The restaurant is very clean and has a family restaurant feel to it.	1
They have some new menu items that we tried out this weekend and very delicious.	
The hosts were from Glenlivet, Glenmorangie and Macallan.	
Luckily, maybe because it was late there wasn't a wait at all.	
My husband convinced me to give them another chance and we sat down for some lunch.	
We usually get one or two appetizers or hot offerings.	
I will, however, be returning because Grandma thinks this place is amazing, and I really think it's because of the owner.	
I had the burger, which was good but nothing amazing.	
Please let us find another boba joint that is legit for our Vegas trips!	
It was way over fried.	0
There may be 3 items cheaper than that and they're all small.	
Not my idea of a romantic night out.	
Then getting all the way home to eat it and it not being the right order is just frustrating.	
I tried the sausage, brisket, prime rib and lamb chop.	
I'm not sure how long we stood there but it was long enough for me to begin to feel awkwardly out of place.	0
The questions you have to ask yourself is, "Do I feel lucky?"	
When I opened the sandwich, I was impressed, but not in a good way.	0
Pizza can vary depending on who is making it.	
I'm stoked.	
meh pretty much sums it up!	
We come here for the first time a good time.	
Will not be back!	0
However, if you are planning to order alcohol, beware.	
They were awesome in catering to what we wanted.	
There was a warm feeling with the service and I felt like their guest for a special treat.	1
Pretty same subs as every other location except they charge $2-3 more for the same thing.	
An extensive menu provides lots of options for breakfast.	1
There were teens and families with small children everywhere.	
I always order from the vegetarian menu during dinner, which has a wide array of options to choose from.	1
The sausage and cheesy garlic bread was pretty good, my brother seems to enjoy it a lot but the olive tapenade was just okay, nothing special.	
I have watched their prices inflate, portions get smaller and management attitudes grow rapidly!	0
How else can one remark about Scottsdale sushi rolls except that they are safe to consume?	
He then had a slice of mine and he said the same thing, kinda boring and no taste.	
I'm torn between 4-5 stars but I'm feeling generous.	
(Which is practically all of them..) I know its their "signature" flavor, so there isn't much else to say here.	
We came here for lunch before driving back to Sacramento.	
The rest of the meal and salad was OK but nothing to write home about.	
I ordered a steak burrito and got chorizo.	
Wonderful lil tapas and the ambience made me feel all warm and fuzzy inside.	1
I ordered the Hawaiian pizza and got the thai chicken pizza instead.	
I WILL continue to go to the original S.T.	
3-7pm Otherwise pry wouldn't go!	
